Date,EOG,HAL,PXD,SLB,WLL,XES,XOP,EOG-RET,HAL-RET,PXD-RET,SLB-RET,WLL-RET,XES-RET,XOP-RET
37860.00,10.38,11.57,24.94,23.78,,,,,,,,,,
37859.00,10.32,11.65,25.01,23.95,,,,,,,,,,
37858.00,10.38,11.57,25.50,23.83,,,,,,,,,,
37855.00,10.45,11.65,25.78,24.22,,,,,,,,,,
37854.00,10.39,11.91,25.95,24.63,,,,,,,,,,
37853.00,10.27,11.86,25.53,24.44,,,,,,,,,,
37852.00,10.21,11.65,25.20,24.08,,,,,,,,,,
37851.00,10.40,11.72,25.58,23.98,,,,,,,,,,
37848.00,10.36,11.70,25.69,23.63,,,,,,,,,,
37847.00,10.28,11.59,25.11,23.76,,,,,,,,,,
37846.00,10.36,11.53,25.50,23.68,,,,,,,,,,
37845.00,10.44,11.66,25.55,23.56,,,,,,,,,,
37844.00,10.19,11.70,25.50,23.46,,,,,,,,,,
37841.00,9.91,11.72,24.61,23.26,,,,,,,,,,
37840.00,10.01,11.63,24.46,23.28,,,,,,,,,,
37839.00,9.75,11.25,23.71,22.75,,,,,,,,,,
37838.00,9.63,11.07,22.82,22.32,,,,,,,,,,
37837.00,9.53,11.14,23.12,22.56,,,,,,,,,,
37834.00,9.72,11.12,23.66,22.76,,,,,,,,,,
37833.00,9.69,11.09,24.00,22.53,,,,,,,,,,
37832.00,9.65,10.56,23.24,22.44,,,,,,,,,,
37831.00,9.55,10.47,23.42,22.42,,,,,,,,,,
37830.00,9.78,10.60,23.69,23.08,,,,,,,,,,
37827.00,9.75,10.55,24.04,22.86,,,,,,,,,,
37826.00,9.56,10.57,24.00,22.51,,,,,,,,,,
37825.00,9.69,10.72,24.21,22.75,,,,,,,,,,
37824.00,9.78,10.80,24.59,23.20,,,,,,,,,,
37823.00,9.86,10.80,24.58,23.57,,,,,,,,,,
37820.00,9.93,11.15,24.97,23.73,,,,,,,,,,
37819.00,9.74,10.63,24.30,22.97,,,,,,,,,,
37818.00,9.44,10.75,24.65,22.85,,,,,,,,,,
37817.00,9.57,10.93,24.69,23.08,,,,,,,,,,
37816.00,9.63,11.14,24.86,23.17,,,,,,,,,,
37813.00,9.88,11.30,25.00,23.65,,,,,,,,,,
37812.00,9.84,11.38,25.06,23.33,,,,,,,,,,
37811.00,10.11,11.73,25.84,24.03,,,,,,,,,,
37810.00,10.00,11.41,25.63,23.78,,,,,,,,,,
37809.00,10.06,11.11,25.95,23.75,,,,,,,,,,
37806.00,10.30,11.19,26.31,24.02,,,,,,,,,,
37805.00,10.30,11.19,26.31,24.02,,,,,,,,,,
37804.00,10.24,11.36,25.95,24.01,,,,,,,,,,
37803.00,10.34,11.36,26.22,23.92,,,,,,,,,,
37802.00,10.46,11.50,26.10,23.78,,,,,,,,,,
37799.00,10.47,11.56,26.30,23.84,,,,,,,,,,
37798.00,10.49,11.71,26.26,23.88,,,,,,,,,,
37797.00,10.74,11.72,26.53,24.08,,,,,,,,,,
37796.00,10.45,11.41,26.15,23.75,,,,,,,,,,
37795.00,10.54,11.28,26.64,23.63,,,,,,,,,,
37792.00,10.41,11.58,26.68,23.64,,,,,,,,,,
37791.00,10.52,12.22,26.66,23.93,,,,,,,,,,
37790.00,10.33,12.32,25.81,23.62,,,,,,,,,,
37789.00,10.44,12.32,26.30,23.75,,,,,,,,,,
37788.00,10.49,12.27,26.82,24.02,,,,,,,,,,
37785.00,10.65,12.15,27.05,24.09,,,,,,,,,,
37784.00,10.94,12.31,27.80,24.67,,,,,,,,,,
37783.00,11.31,12.44,28.14,24.89,,,,,,,,,,
37782.00,10.84,11.93,27.00,24.05,,,,,,,,,,
37781.00,10.82,11.82,26.40,23.82,,,,,,,,,,
37778.00,10.92,12.02,26.56,23.69,,,,,,,,,,
37777.00,10.99,11.85,26.66,23.67,,,,,,,,,,
37776.00,10.98,11.87,26.91,23.58,,,,,,,,,,
37775.00,11.03,11.63,26.69,23.95,,,,,,,,,,
37774.00,10.87,11.73,26.60,24.18,,,,,,,,,,
37771.00,10.77,11.94,26.74,24.31,,,,,,,,,,
37770.00,10.55,11.57,25.43,23.66,,,,,,,,,,
37769.00,10.61,11.78,25.70,23.89,,,,,,,,,,
37768.00,10.68,12.00,26.59,24.22,,,,,,,,,,
37767.00,10.50,11.85,26.17,23.59,,,,,,,,,,
37764.00,10.50,11.85,26.17,23.59,,,,,,,,,,
37763.00,10.33,11.90,25.58,23.57,,,,,,,,,,
37762.00,10.28,11.98,25.59,23.75,,,,,,,,,,
37761.00,9.79,11.54,24.19,23.14,,,,,,,,,,
37760.00,9.95,11.60,24.49,23.48,,,,,,,,,,
37757.00,10.03,11.89,25.05,23.70,,,,,,,,,,
37756.00,9.96,12.19,24.96,23.44,,,,,,,,,,
37755.00,9.88,12.10,24.85,23.42,,,,,,,,,,
37754.00,9.78,11.95,24.45,22.98,,,,,,,,,,
37753.00,9.65,11.61,23.68,22.75,,,,,,,,,,
37750.00,9.48,11.85,23.60,22.49,,,,,,,,,,
37749.00,9.31,11.76,23.79,22.21,,,,,,,,,,
37748.00,9.32,11.68,23.60,22.54,,,,,,,,,,
37747.00,9.34,11.33,23.64,22.35,,,,,,,,,,
37746.00,9.44,11.08,24.00,21.83,,,,,,,,,,
37743.00,9.32,10.98,24.30,21.69,,,,,,,,,,
37742.00,9.26,10.63,24.02,21.07,,,,,,,,,,
37741.00,9.35,10.70,23.92,20.97,,,,,,,,,,
37740.00,9.18,10.49,23.49,20.65,,,,,,,,,,
37739.00,9.52,10.65,24.74,20.88,,,,,,,,,,
37736.00,9.55,10.60,24.94,20.75,,,,,,,,,,
37735.00,9.60,10.68,25.32,20.93,,,,,,,,,,
37734.00,9.75,10.58,25.52,20.83,,,,,,,,,,
37733.00,9.90,10.51,25.78,19.82,,,,,,,,,,
37732.00,9.79,10.38,25.92,19.64,,,,,,,,,,
37729.00,9.68,10.48,25.59,19.44,,,,,,,,,,
37728.00,9.68,10.48,25.59,19.44,,,,,,,,,,
37727.00,9.43,10.14,25.84,18.70,,,,,,,,,,
37726.00,9.59,10.40,25.95,18.88,,,,,,,,,,
37725.00,9.57,10.82,25.78,19.17,,,,,,,,,,
37722.00,9.56,10.80,25.65,19.03,,,,,,,,,,
37721.00,9.63,10.73,26.03,19.37,,,,,,,,,,
37720.00,9.26,10.43,25.69,18.85,,,,,,,,,,
37719.00,9.23,10.40,25.55,18.77,,,,,,,,,,
37718.00,9.40,10.40,25.79,18.84,,,,,,,,,,
37715.00,9.53,10.27,26.03,18.86,,,,,,,,,,
37714.00,9.71,10.30,25.86,18.92,,,,,,,,,,
37713.00,9.87,10.66,26.69,19.17,,,,,,,,,,
37712.00,10.06,10.51,26.31,19.38,,,,,,,,,,
37711.00,9.89,10.36,25.10,19.00,,,,,,,,,,
37708.00,10.02,10.72,25.15,19.51,,,,,,,,,,
37707.00,9.89,10.75,25.21,19.20,,,,,,,,,,
37706.00,9.73,10.35,25.06,19.05,,,,,,,,,,
37705.00,9.85,10.33,25.29,19.10,,,,,,,,,,
37704.00,9.70,10.06,24.74,19.02,,,,,,,,,,
37701.00,9.81,10.35,25.02,19.46,,,,,,,,,,
37700.00,10.13,10.56,25.52,19.97,,,,,,,,,,
37699.00,10.02,10.25,25.00,19.65,,,,,,,,,,
37698.00,10.03,10.45,24.80,19.75,,,,,,,,,,
37697.00,9.88,10.00,24.27,19.04,,,,,,,,,,
37694.00,9.90,9.77,24.85,18.85,,,,,,,,,,
37693.00,10.09,9.72,25.22,18.99,,,,,,,,,,
37692.00,10.25,9.60,25.44,18.76,,,,,,,,,,
37691.00,10.44,9.77,26.10,19.01,,,,,,,,,,
37690.00,10.57,10.07,26.47,19.52,,,,,,,,,,
37687.00,10.51,10.33,26.71,20.07,,,,,,,,,,
37686.00,10.46,10.20,26.94,20.48,,,,,,,,,,
37685.00,10.40,10.00,27.02,20.08,,,,,,,,,,
37684.00,10.23,9.97,26.87,20.25,,,,,,,,,,
37683.00,10.23,10.25,26.34,20.67,,,,,,,,,,
37680.00,10.32,10.13,26.15,20.81,,,,,,,,,,
37679.00,10.38,9.98,26.02,20.43,,,,,,,,,,
37678.00,10.53,10.15,26.63,20.77,,,,,,,,,,
37677.00,10.46,9.97,26.94,20.40,,,,,,,,,,
37676.00,10.42,10.24,27.01,21.15,,,,,,,,,,
37673.00,10.15,10.00,25.79,20.98,,,,,,,,,,
37672.00,10.05,9.71,24.91,20.25,,,,,,,,,,
37671.00,9.94,9.70,24.78,19.92,,,,,,,,,,
37670.00,9.86,9.78,24.60,19.82,,,,,,,,,,
37669.00,9.72,9.60,24.25,19.44,,,,,,,,,,
37666.00,9.72,9.60,24.25,19.44,,,,,,,,,,
37665.00,9.61,9.40,23.99,18.99,,,,,,,,,,
37664.00,9.54,9.65,24.35,19.18,,,,,,,,,,
37663.00,9.82,9.80,24.97,19.50,,,,,,,,,,
37662.00,9.85,9.75,25.20,19.53,,,,,,,,,,
37659.00,9.76,9.44,24.95,18.76,,,,,,,,,,
37658.00,9.87,9.64,24.80,19.11,,,,,,,,,,
37657.00,9.94,9.48,24.63,19.06,,,,,,,,,,
37656.00,9.97,9.57,25.19,19.16,,,,,,,,,,
37655.00,9.67,9.45,24.27,18.84,,,,,,,,,,
37652.00,9.69,9.38,24.28,18.85,,,,,,,,,,
37651.00,9.48,9.40,23.80,18.56,,,,,,,,,,
37650.00,9.60,9.30,24.10,18.83,,,,,,,,,,
37649.00,9.27,9.20,23.83,18.32,,,,,,,,,,
37648.00,9.00,8.89,23.41,18.03,,,,,,,,,,
37645.00,9.35,9.20,24.56,18.68,,,,,,,,,,
37644.00,9.57,9.27,25.01,19.23,,,,,,,,,,
37643.00,9.56,9.18,24.70,19.03,,,,,,,,,,
37642.00,9.59,9.07,25.06,19.38,,,,,,,,,,
37641.00,9.81,9.41,25.44,20.35,,,,,,,,,,
37638.00,9.81,9.41,25.44,20.35,,,,,,,,,,
37637.00,9.90,9.60,25.72,20.93,,,,,,,,,,
37636.00,9.90,9.49,25.01,20.65,,,,,,,,,,
37635.00,9.73,9.45,24.05,20.43,,,,,,,,,,
37634.00,9.68,9.74,24.20,20.62,,,,,,,,,,
37631.00,9.73,9.82,24.40,20.89,,,,,,,,,,
37630.00,9.82,9.54,24.71,20.92,,,,,,,,,,
37629.00,9.66,9.44,24.11,20.55,,,,,,,,,,
37628.00,9.69,9.16,24.56,20.35,,,,,,,,,,
37627.00,10.18,9.45,25.87,21.20,,,,,,,,,,
37624.00,10.23,9.49,25.94,21.40,,,,,,,,,,
37623.00,10.29,9.59,26.11,21.55,,,,,,,,,,
37622.00,9.98,9.35,25.25,21.05,,,,,,,,,,
37621.00,9.98,9.35,25.25,21.05,,,,,,,,,,
37620.00,10.01,9.25,24.98,20.86,,,,,,,,,,
37617.00,10.03,9.20,25.05,20.96,,,,,,,,,,
37616.00,10.27,9.48,25.82,21.38,,,,,,,,,,
37615.00,10.33,9.66,26.09,21.51,,,,,,,,,,
37614.00,10.33,9.66,26.09,21.51,,,,,,,,,,
37613.00,10.41,9.64,26.30,21.88,,,,,,,,,,
37610.00,10.35,9.54,25.97,21.91,,,,,,,,,,
37609.00,9.95,9.75,25.40,21.53,,,,,,,,,,
37608.00,9.97,9.77,26.00,21.75,,,,,,,,,,
37607.00,10.18,10.18,26.40,22.26,,,,,,,,,,
37606.00,10.35,10.13,26.75,22.65,,,,,,,,,,
37603.00,10.29,9.88,25.87,22.09,,,,,,,,,,
37602.00,10.37,10.00,26.07,22.57,,,,,,,,,,
37601.00,10.07,10.20,25.80,22.43,,,,,,,,,,
37600.00,10.04,9.91,25.80,22.68,,,,,,,,,,
37599.00,9.85,9.75,25.86,22.50,,,,,,,,,,
37596.00,9.97,10.10,26.11,23.09,,,,,,,,,,
37595.00,9.83,9.96,25.30,22.83,,,,,,,,,,
37594.00,9.72,9.88,24.97,22.58,,,,,,,,,,
37593.00,9.86,10.10,25.23,22.90,,,,,,,,,,
37592.00,9.77,10.39,24.96,23.06,,,,,,,,,,
37589.00,9.69,10.69,24.66,22.13,,,,,,,,,,
37588.00,9.57,9.60,24.50,21.73,,,,,,,,,,
37587.00,9.57,9.60,24.50,21.73,,,,,,,,,,
37586.00,9.43,9.31,23.96,21.01,,,,,,,,,,
37585.00,9.66,9.15,24.23,21.56,,,,,,,,,,
37582.00,9.60,9.43,23.87,21.75,,,,,,,,,,
37581.00,10.09,9.56,24.45,21.94,,,,,,,,,,
37580.00,9.98,9.04,25.30,21.25,,,,,,,,,,
37579.00,9.58,8.82,23.90,20.78,,,,,,,,,,
37578.00,9.49,8.90,24.25,20.88,,,,,,,,,,
37575.00,9.40,8.93,23.58,20.93,,,,,,,,,,
37574.00,9.42,8.86,22.82,20.66,,,,,,,,,,
37573.00,8.96,7.79,21.94,19.80,,,,,,,,,,
37572.00,9.22,7.93,22.58,20.39,,,,,,,,,,
37571.00,9.30,8.05,22.60,20.46,,,,,,,,,,
37568.00,9.37,8.29,22.98,21.07,,,,,,,,,,
37567.00,9.47,8.27,23.98,21.10,,,,,,,,,,
37566.00,9.51,8.98,24.17,21.64,,,,,,,,,,
37565.00,9.43,8.14,24.22,21.02,,,,,,,,,,
37564.00,9.47,8.31,23.92,20.56,,,,,,,,,,
37561.00,9.41,8.55,24.51,20.98,,,,,,,,,,
37560.00,9.26,8.09,24.87,20.06,,,,,,,,,,
37559.00,9.32,7.63,24.18,20.35,,,,,,,,,,
37558.00,8.94,7.39,23.62,19.28,,,,,,,,,,
37557.00,9.16,7.45,24.61,19.77,,,,,,,,,,
37554.00,9.12,7.44,24.51,19.81,,,,,,,,,,
37553.00,9.57,7.56,25.08,20.58,,,,,,,,,,
37552.00,9.71,7.84,25.93,21.43,,,,,,,,,,
37551.00,9.31,7.60,25.56,20.20,,,,,,,,,,
37550.00,9.45,7.88,27.11,20.03,,,,,,,,,,
37547.00,9.33,7.66,27.09,20.34,,,,,,,,,,
37546.00,9.39,7.47,27.09,18.85,,,,,,,,,,
37545.00,9.08,7.34,25.85,18.89,,,,,,,,,,
37544.00,9.22,7.50,26.49,19.55,,,,,,,,,,
37543.00,8.94,7.38,25.98,18.79,,,,,,,,,,
37540.00,8.49,7.03,25.16,18.33,,,,,,,,,,
37539.00,8.33,6.83,25.25,17.53,,,,,,,,,,
37538.00,8.33,6.39,25.22,17.14,,,,,,,,,,
37537.00,8.54,6.72,25.04,18.10,,,,,,,,,,
37536.00,8.65,7.00,25.31,18.44,,,,,,,,,,
37533.00,8.74,7.15,25.90,18.58,,,,,,,,,,
37532.00,8.94,7.30,26.44,19.52,,,,,,,,,,
37531.00,9.12,6.99,26.25,19.60,,,,,,,,,,
37530.00,9.02,7.03,25.45,20.21,,,,,,,,,,
37529.00,8.99,6.45,24.25,19.23,,,,,,,,,,
37526.00,8.92,6.59,24.66,19.91,,,,,,,,,,
37525.00,8.89,6.75,24.94,20.50,,,,,,,,,,
37524.00,8.64,6.50,24.37,19.40,,,,,,,,,,
37523.00,8.28,6.19,23.83,19.05,,,,,,,,,,
37522.00,8.55,6.60,23.48,19.64,,,,,,,,,,
37519.00,8.51,6.49,23.10,19.63,,,,,,,,,,
37518.00,8.56,6.60,23.47,19.68,,,,,,,,,,
37517.00,8.81,6.99,23.57,20.66,,,,,,,,,,
37516.00,8.70,7.07,23.30,20.79,,,,,,,,,,
37515.00,8.91,7.30,24.50,21.30,,,,,,,,,,
37512.00,8.81,7.07,25.51,21.31,,,,,,,,,,
37511.00,8.77,7.00,25.00,20.95,,,,,,,,,,
37510.00,8.90,7.18,25.88,21.74,,,,,,,,,,
37509.00,8.84,7.16,25.85,21.82,,,,,,,,,,
37508.00,8.64,6.91,25.24,21.30,,,,,,,,,,
37505.00,8.68,6.92,25.15,21.12,,,,,,,,,,
37504.00,8.51,6.84,24.83,20.32,,,,,,,,,,
37503.00,8.43,6.91,24.41,20.60,,,,,,,,,,
37502.00,8.39,6.90,23.88,20.17,,,,,,,,,,
37501.00,8.71,7.60,24.89,21.60,,,,,,,,,,
37498.00,8.71,7.60,24.89,21.60,,,,,,,,,,
37497.00,8.56,7.38,24.61,21.45,,,,,,,,,,
37496.00,8.75,7.47,24.38,21.65,,,,,,,,,,
37495.00,8.98,7.65,25.12,22.07,,,,,,,,,,
37494.00,8.88,7.49,25.19,22.59,,,,,,,,,,
37491.00,8.77,7.34,25.17,21.77,,,,,,,,,,
37490.00,8.92,7.50,25.45,22.00,,,,,,,,,,
37489.00,8.69,7.11,25.45,20.56,,,,,,,,,,
37488.00,8.62,7.05,25.11,20.75,,,,,,,,,,
37487.00,8.81,7.43,25.80,21.27,,,,,,,,,,
37484.00,8.77,7.43,25.75,21.50,,,,,,,,,,
37483.00,8.94,7.56,25.65,21.90,,,,,,,,,,
37482.00,8.71,7.09,24.66,20.88,,,,,,,,,,
37481.00,8.62,6.68,24.04,19.82,,,,,,,,,,
37480.00,9.00,6.82,24.54,20.65,,,,,,,,,,
37477.00,8.88,6.89,24.72,20.44,,,,,,,,,,
37476.00,8.74,6.61,23.60,19.73,,,,,,,,,,
37475.00,8.41,6.09,22.49,18.67,,,,,,,,,,
37474.00,8.30,6.08,22.20,18.83,,,,,,,,,,
37473.00,7.99,5.75,21.67,18.12,,,,,,,,,,
37470.00,8.28,5.98,22.59,19.00,,,,,,,,,,
37469.00,8.31,6.28,23.02,19.83,,,,,,,,,,
37468.00,8.57,6.60,24.21,21.46,,,,,,,,,,
37467.00,8.58,6.80,23.26,21.82,,,,,,,,,,
37466.00,8.57,6.93,23.15,21.41,,,,,,,,,,
37463.00,8.10,6.49,21.89,20.25,,,,,,,,,,
37462.00,7.94,6.27,21.09,20.38,,,,,,,,,,
37461.00,8.20,5.60,21.45,20.30,,,,,,,,,,
37460.00,7.73,4.55,20.55,18.80,,,,,,,,,,
37459.00,7.91,4.99,20.85,19.55,,,,,,,,,,
37456.00,8.48,5.78,21.76,21.15,,,,,,,,,,
37455.00,8.72,6.36,22.17,21.86,,,,,,,,,,
37454.00,8.78,6.43,21.95,21.25,,,,,,,,,,
37453.00,8.79,6.53,21.58,21.23,,,,,,,,,,
37452.00,8.84,6.55,21.27,21.23,,,,,,,,,,
37449.00,8.81,6.76,22.09,21.62,,,,,,,,,,
37448.00,8.86,6.64,22.77,21.61,,,,,,,,,,
37447.00,8.99,6.78,23.16,21.84,,,,,,,,,,
37446.00,9.25,7.06,23.37,22.39,,,,,,,,,,
37445.00,9.35,7.16,23.75,22.53,,,,,,,,,,
37442.00,9.62,7.49,24.70,23.36,,,,,,,,,,
37441.00,9.45,7.20,23.87,23.00,,,,,,,,,,
37440.00,9.45,7.20,23.87,23.00,,,,,,,,,,
37439.00,9.42,7.25,24.29,22.80,,,,,,,,,,
37438.00,9.68,7.58,25.30,23.28,,,,,,,,,,
37435.00,9.93,7.97,26.05,23.25,,,,,,,,,,
37434.00,9.79,7.88,25.00,23.92,,,,,,,,,,
37433.00,9.83,7.76,25.22,24.34,,,,,,,,,,
37432.00,9.78,8.04,25.22,24.33,,,,,,,,,,
37431.00,9.77,8.12,24.85,24.70,,,,,,,,,,
37428.00,9.69,8.13,24.85,24.54,,,,,,,,,,
37427.00,9.74,8.27,24.61,24.83,,,,,,,,,,
37426.00,9.76,8.39,24.60,24.24,,,,,,,,,,
37425.00,9.79,8.48,24.19,24.42,,,,,,,,,,
37424.00,9.80,8.54,24.35,24.92,,,,,,,,,,
37421.00,9.58,8.40,23.34,24.25,,,,,,,,,,
37420.00,9.51,8.55,23.06,24.15,,,,,,,,,,
37419.00,9.46,8.50,22.90,24.10,,,,,,,,,,
37418.00,9.44,8.24,22.49,23.43,,,,,,,,,,
37417.00,9.61,8.54,22.70,24.13,,,,,,,,,,
37414.00,9.95,8.84,23.10,24.67,,,,,,,,,,
37413.00,9.81,8.81,22.92,24.43,,,,,,,,,,
37412.00,9.89,8.89,22.78,24.50,,,,,,,,,,
37411.00,9.95,8.96,23.20,25.02,,,,,,,,,,
37410.00,10.03,9.16,23.52,25.10,,,,,,,,,,
37407.00,10.25,9.27,24.13,25.82,,,,,,,,,,
37406.00,10.18,9.24,23.60,25.97,,,,,,,,,,
37405.00,10.46,9.36,24.10,26.23,,,,,,,,,,
37404.00,10.45,9.68,24.16,26.13,,,,,,,,,,
37403.00,10.54,9.55,24.60,25.92,,,,,,,,,,
37400.00,10.54,9.55,24.60,25.92,,,,,,,,,,
37399.00,10.78,9.70,24.80,26.42,,,,,,,,,,
37398.00,10.75,9.00,24.06,26.50,,,,,,,,,,
37397.00,10.63,8.72,24.38,26.31,,,,,,,,,,
37396.00,10.68,8.62,24.49,27.46,,,,,,,,,,
37393.00,10.60,8.52,24.41,27.50,,,,,,,,,,
37392.00,10.82,8.38,24.58,27.77,,,,,,,,,,
37391.00,10.65,8.38,24.35,27.57,,,,,,,,,,
37390.00,10.93,8.41,24.75,27.69,,,,,,,,,,
37389.00,10.91,8.49,24.60,28.27,,,,,,,,,,
37386.00,10.69,8.30,24.09,27.75,,,,,,,,,,
37385.00,10.68,8.18,23.99,27.39,,,,,,,,,,
37384.00,10.86,8.19,24.94,28.17,,,,,,,,,,
37383.00,10.60,7.89,23.95,27.01,,,,,,,,,,
37382.00,10.56,7.76,24.25,27.10,,,,,,,,,,
37379.00,10.94,8.39,24.86,28.48,,,,,,,,,,
37378.00,10.80,8.69,24.48,28.48,,,,,,,,,,
37377.00,10.64,8.70,24.34,28.12,,,,,,,,,,
37376.00,10.64,8.49,23.99,27.38,,,,,,,,,,
37375.00,10.53,8.59,24.00,27.95,,,,,,,,,,
37372.00,10.53,8.74,23.82,28.41,,,,,,,,,,
37371.00,10.44,8.86,23.72,27.95,,,,,,,,,,
37370.00,10.25,8.85,22.85,27.35,,,,,,,,,,
37369.00,10.43,8.78,23.24,27.38,,,,,,,,,,
37368.00,10.34,8.80,23.26,27.16,,,,,,,,,,
37365.00,10.33,8.87,23.36,27.66,,,,,,,,,,
37364.00,10.16,8.81,23.11,28.00,,,,,,,,,,
37363.00,10.03,9.00,23.32,28.02,,,,,,,,,,
37362.00,9.71,8.73,22.09,27.45,,,,,,,,,,
37361.00,9.73,8.55,21.92,27.26,,,,,,,,,,
37358.00,9.51,8.19,21.57,26.39,,,,,,,,,,
37357.00,10.01,8.64,22.76,27.42,,,,,,,,,,
37356.00,10.03,8.80,22.63,27.37,,,,,,,,,,
37355.00,9.76,8.81,21.59,27.08,,,,,,,,,,
37354.00,10.06,8.67,22.41,27.34,,,,,,,,,,
37351.00,9.81,8.33,21.57,27.19,,,,,,,,,,
37350.00,9.93,8.35,21.85,28.02,,,,,,,,,,
37349.00,10.28,8.32,22.73,28.32,,,,,,,,,,
37348.00,10.58,8.51,23.15,29.08,,,,,,,,,,
37347.00,10.35,8.38,22.64,29.09,,,,,,,,,,
37344.00,10.14,8.53,22.29,29.41,,,,,,,,,,
37343.00,10.14,8.53,22.29,29.41,,,,,,,,,,
37342.00,10.17,8.56,22.11,29.47,,,,,,,,,,
37341.00,9.82,8.18,21.22,28.69,,,,,,,,,,
37340.00,9.97,8.00,21.25,28.39,,,,,,,,,,
37337.00,10.04,7.85,21.86,28.58,,,,,,,,,,
37336.00,10.29,8.15,22.07,30.02,,,,,,,,,,
37335.00,10.11,8.34,21.62,29.60,,,,,,,,,,
37334.00,10.19,8.46,21.76,30.20,,,,,,,,,,
37333.00,9.97,8.30,21.84,30.20,,,,,,,,,,
37330.00,9.81,8.34,21.69,30.15,,,,,,,,,,
37329.00,9.84,8.03,20.97,29.52,,,,,,,,,,
37328.00,9.96,8.38,20.69,29.26,,,,,,,,,,
37327.00,9.89,8.55,21.13,29.88,,,,,,,,,,
37326.00,9.87,8.52,21.29,29.36,,,,,,,,,,
37323.00,9.74,8.63,20.73,29.07,,,,,,,,,,
37322.00,9.75,8.69,21.25,30.17,,,,,,,,,,
37321.00,9.49,8.54,20.40,30.75,,,,,,,,,,
37320.00,8.98,8.56,19.94,30.23,,,,,,,,,,
37319.00,8.93,8.64,20.00,30.09,,,,,,,,,,
37316.00,8.79,8.45,19.75,29.42,,,,,,,,,,
37315.00,8.80,8.25,19.82,29.10,,,,,,,,,,
37314.00,8.63,8.24,19.50,28.69,,,,,,,,,,
37313.00,8.65,8.21,19.38,29.17,,,,,,,,,,
37312.00,8.72,8.24,19.49,29.84,,,,,,,,,,
37309.00,8.51,8.24,18.99,28.67,,,,,,,,,,
37308.00,8.33,7.89,18.70,27.72,,,,,,,,,,
37307.00,8.11,7.85,18.36,27.20,,,,,,,,,,
37306.00,8.20,7.95,18.03,27.55,,,,,,,,,,
37305.00,8.16,8.14,18.30,27.95,,,,,,,,,,
37302.00,8.16,8.14,18.30,27.95,,,,,,,,,,
37301.00,8.24,7.33,18.70,27.63,,,,,,,,,,
37300.00,8.13,7.48,18.14,27.72,,,,,,,,,,
37299.00,8.10,7.28,18.26,27.50,,,,,,,,,,
37298.00,8.27,7.51,18.55,27.93,,,,,,,,,,
37295.00,8.05,6.97,18.49,26.94,,,,,,,,,,
37294.00,7.95,6.55,17.78,26.53,,,,,,,,,,
37293.00,8.17,6.51,17.45,27.23,,,,,,,,,,
37292.00,8.21,6.72,17.52,26.80,,,,,,,,,,
37291.00,8.25,6.78,17.47,26.74,,,,,,,,,,
37288.00,8.32,6.95,17.79,27.60,,,,,,,,,,
37287.00,8.50,6.88,17.42,28.19,,,,,,,,,,
37286.00,8.23,6.70,17.27,27.17,,,,,,,,,,
37285.00,7.99,7.02,17.11,26.26,,,,,,,,,,
37284.00,8.29,6.74,17.50,26.84,,,,,,,,,,
37281.00,8.57,7.17,17.75,27.30,,,,,,,,,,
37280.00,8.53,6.72,17.54,26.61,,,,,,,,,,
37279.00,8.39,5.40,17.19,25.82,,,,,,,,,,
37278.00,8.18,5.13,16.35,24.75,,,,,,,,,,
37277.00,8.19,5.03,16.68,24.81,,,,,,,,,,
37274.00,8.19,5.03,16.68,24.81,,,,,,,,,,
37273.00,8.40,5.11,16.99,25.00,,,,,,,,,,
37272.00,8.59,5.13,16.80,25.00,,,,,,,,,,
37271.00,8.77,5.34,16.62,25.88,,,,,,,,,,
37270.00,8.65,5.39,16.11,25.41,,,,,,,,,,
37267.00,8.91,5.47,16.77,25.71,,,,,,,,,,
37266.00,9.28,5.78,17.14,26.27,,,,,,,,,,
37265.00,9.38,6.07,17.48,26.48,,,,,,,,,,
37264.00,9.43,5.49,18.05,26.56,,,,,,,,,,
37263.00,9.53,5.51,18.06,27.19,,,,,,,,,,
37260.00,9.45,5.11,18.23,27.15,,,,,,,,,,
37259.00,9.34,5.45,18.21,26.74,,,,,,,,,,
37258.00,9.52,6.14,18.46,26.72,,,,,,,,,,
37257.00,9.78,6.55,19.26,27.48,,,,,,,,,,
37256.00,9.78,6.55,19.26,27.48,,,,,,,,,,
37253.00,9.81,6.59,19.45,27.49,,,,,,,,,,
37252.00,9.74,6.49,19.36,27.75,,,,,,,,,,
37251.00,9.75,6.47,19.22,27.98,,,,,,,,,,
37250.00,9.48,6.67,19.10,26.55,,,,,,,,,,
37249.00,9.48,6.67,19.10,26.55,,,,,,,,,,
37246.00,9.38,6.50,18.75,26.13,,,,,,,,,,
37245.00,9.30,6.41,18.21,25.99,,,,,,,,,,
37244.00,9.40,6.47,18.21,26.71,,,,,,,,,,
37243.00,9.17,6.41,17.50,25.90,,,,,,,,,,
37242.00,8.95,6.41,17.50,25.69,,,,,,,,,,
37239.00,9.03,6.49,17.49,26.00,,,,,,,,,,
37238.00,8.81,6.68,17.00,25.42,,,,,,,,,,
37237.00,8.92,6.64,17.29,25.63,,,,,,,,,,
37236.00,9.10,7.00,17.30,25.50,,,,,,,,,,
37235.00,9.34,7.00,17.54,25.72,,,,,,,,,,
37232.00,9.54,6.00,17.70,26.40,,,,,,,,,,
